what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236199618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236204601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236215142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236217979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236533412
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356236536417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236601326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236602378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236603898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236615966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236624871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236626135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236627061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236631295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236678768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236679822
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236680413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236685154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236690543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236691467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236692025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236695436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356236721441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237611213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237649213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237650225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237651425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237665708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356237676245
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356237676532
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356237676848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356237677211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356237677614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356237678072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237694676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237695481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237696002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237700892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237732041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237732694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237733240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237753327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237761327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237761993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237762519
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237767006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237776830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237777361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237777908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237781343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237789421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237790295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237790835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237795740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237806060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237806515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237807113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237811201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237815208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237815838
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237816740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237820463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237835518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237836311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237836827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237840141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356237842308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1356237843027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237853024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237853611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237854187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356237885528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238002037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238002840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238004960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238023189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238025108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238061231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238117694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238118336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238119822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238135031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238157715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238158502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238159084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238166693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238211745
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238250660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238254875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238272952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238313230
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238313933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238315797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238327370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1356238378409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238380286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238392403
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1356238401745
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1356238401855
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1356238401947
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356238404995
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1356238404996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238415673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238419739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238421719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238455750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238463317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238486647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238490074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238661308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238665365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238672316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238698546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238699436
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356238701021
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1356238707505
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1356238707753
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1356238707754
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1356238707756
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1356238707756
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1356238707757
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1356238707758
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1356238707760
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1356238707761
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1356238707761
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1356238707762
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1356238707763
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1356238707764
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.401.v201108240414,"org.eclipse.jst.ws.consumption.ui",1356238707765
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.601.v201108230319,"org.eclipse.jst.ws.consumption",1356238707766
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1356238707768
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1356238707768
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1356238707770
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1356238707771
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1356238707772
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1356238707773
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1356238707774
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1356238707776
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1356238707777
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1356238707778
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1356238707779
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1356238707780
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1356238707781
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1356238707781
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1356238707781
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1356238707782
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1356238707783
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1356238707783
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.100.v201104031139,"org.eclipse.jst.ws.jaxws.core",1356238707784
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1356238707784
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1356238707785
stopped,bundle,org.eclipse.mylyn.commons.xmlrpc,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.xmlrpc",1356238707785
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.2.v201105111200,"org.eclipse.datatools.enablement.oda.ws.ui",1356238707786
stopped,bundle,org.eclipse.datatools.enablement.oda.ws,1.2.2.v201106161731,"org.eclipse.datatools.enablement.oda.ws",1356238707787
stopped,bundle,org.eclipse.wst.wsdl,1.2.202.v201108230355,"org.eclipse.wst.wsdl",1356238707788
stopped,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1356238707789
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1356238707789
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1356238707790
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1356238707791
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.100.v201105030025,"org.eclipse.wst.xml.xpath.ui",1356238707792
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1356238707793
stopped,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.launching",1356238707794
stopped,bundle,org.eclipse.wst.xsl.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.launching",1356238707794
stopped,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1356238707795
stopped,bundle,org.eclipse.wst.xml.xpath.core,1.2.1.v201109010357,"org.eclipse.wst.xml.xpath.core",1356238707796
stopped,bundle,org.eclipse.datatools.enablement.oda.xml.ui,1.2.1.v201104211630,"org.eclipse.datatools.enablement.oda.xml.ui",1356238707797
stopped,bundle,org.eclipse.datatools.enablement.oda.xml,1.2.1.v201104121500,"org.eclipse.datatools.enablement.oda.xml",1356238707799
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.200.v201104061711,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1356238707802
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1356238707803
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1356238707805
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1356238707806
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1356238707807
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.100.v201104061711,"org.eclipse.jst.pagedesigner.jsf.ui",1356238707808
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.103.v201109010833,"org.eclipse.jst.pagedesigner",1356238707809
stopped,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1356238707811
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1356238707812
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.2.100.v201104061711,"org.eclipse.jst.jsf.standard.tagsupport",1356238707812
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1356278265672
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1356278265675
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1356278265697
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1356278265755
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1356278265819
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1356278265856
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1356278265920
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1356278265936
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1356278265958
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1356278266003
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1356278266043
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1356278266063
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1356278266170
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1356278266221
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1356278266272
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1356278266296
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1356278266354
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1356278266412
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1356278266439
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20110913-1156,"org.eclipse.emf.common.ui",1356278266508
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1356278266621
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1356278266714
started,bundle,org.eclipse.emf.edit,2.7.1.v20110913-1526,"org.eclipse.emf.edit",1356278266805
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20110913-1156,"org.eclipse.emf.edit.ui",1356278266844
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1356278266877
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1356278266906
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1356278266929
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1356278266945
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1356278266980
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1356278267012
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1356278267048
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1356278267084
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1356278267095
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1356278267115
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1356278267144
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1356278267180
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1356278267227
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1356278267267
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1356278267309
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1356278267324
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1356278267338
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1356278267376
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1356278267414
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1356278267474
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1356278267508
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1356278267518
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1356278267583
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1356278267613
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1356278267637
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1356278267648
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1356278267662
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1356278267662
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1356278267695
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1356278267742
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1356278267759
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1356278267790
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1356278267835
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1356278267872
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1356278267919
